precision,recall,threshold
0.06633283029222116,1.0,0.0
0.07575043218607574,0.9968976215098242,0.004750593824228029
0.08143267443824971,0.9968976215098242,0.005955766814284144
0.08143955394103236,0.9968976215098242,0.006356387744875491
0.08144643460628591,0.9968976215098242,0.006563786159895821
0.08145331643430503,0.9968976215098242,0.006896551724137931
0.08166553595658073,0.9958634953464323,0.01174496644295302
0.09370988446726572,0.9813857290589452,0.014322809558704236
0.0937191388504839,0.9813857290589452,0.01566088318564162
0.09375617466903774,0.9813857290589452,0.01592622316522746
0.09376543819780654,0.9813857290589452,0.016715847946661148
0.09377470355731225,0.9813857290589452,0.016787756036057255
0.09378397074809763,0.9813857290589452,0.01699522957359942
0.09379323977070567,0.9813857290589452,0.017191977077363897
0.10369632580787959,0.9689762150982419,0.01904761904761905
0.10959392068392305,0.954498448810755,0.019501128220988314
0.10960693504334403,0.954498448810755,0.025697439535149535
0.10961995249406176,0.954498448810755,0.03499727703042527
0.10963297303717781,0.954498448810755,0.0375
0.1110441282855076,0.9524301964839711,0.038461538461538464
0.11312161496799607,0.9503619441571872,0.03897503891806928
0.11323311976343026,0.9503619441571872,0.044444444444444446
0.113490099009901,0.9482936918304034,0.05436893203883495
0.12393044438310792,0.9286452947259566,0.05555555555555555
0.12545813363405695,0.9203722854188211,0.05608202901196656
0.12547582123220077,0.9203722854188211,0.056179775280898875
0.1279593318809005,0.9110651499482937,0.06438202423020922
0.1279779198140616,0.9110651499482937,0.06565656565656566
0.13212396069538926,0.9038262668045501,0.07581822020537796
0.13214393710311462,0.9038262668045501,0.07692307692307693
0.13347652654188402,0.8996897621509824,0.07699578557390561
0.13349700782568666,0.8996897621509824,0.07716600840760081
0.13351749539594843,0.8996897621509824,0.07726825800639525
0.13348694316436252,0.8986556359875905,0.07747954494778352
0.1335279655808236,0.8986556359875905,0.07760969340923571
0.13356901321856748,0.8986556359875905,0.07761703897128117
0.1334358186010761,0.8976215098241985,0.07767258320776571
0.13345633456334563,0.8976215098241985,0.07768051460076758
0.1334973854198708,0.8976215098241985,0.07795157207390274
0.13348729792147807,0.8965873836608066,0.07828985075159839
0.13350785340314136,0.8965873836608066,0.0784435822440957
0.1335284152163869,0.8965873836608066,0.07865168539325842
0.13520288265705782,0.8924508790072389,0.08086061523675109
0.1352240676903792,0.8924508790072389,0.08221765173129861
0.13508854411534243,0.8914167528438469,0.08586605917034909
0.13510971786833856,0.8914167528438469,0.09502087274355767
0.13513089825991534,0.8914167528438469,0.10066006600660066
0.1472951258703803,0.8531540847983454,0.10091767303679261
0.14732142857142858,0.8531540847983454,0.10098355344524258
0.14716913734595463,0.8521199586349535,0.10169531279941205
0.1471954269381922,0.8521199586349535,0.10325318246110325
0.16578599735799207,0.7786970010341262,0.10395413495631854
0.16615180935569285,0.7786970010341262,0.10403766101749053
0.16626186796202252,0.7786970010341262,0.10451496105634885
0.16629858657243815,0.7786970010341262,0.10677348270313465
0.1663353214049039,0.7786970010341262,0.10904271354595299
0.16640883977900553,0.7786970010341262,0.10909090909090909
0.16954938552571688,0.7704239917269907,0.11586308786325639
0.1695879808786706,0.7704239917269907,0.125
0.1701883325677538,0.766287487073423,0.12621449983838143
0.1702274293590627,0.766287487073423,0.12827190010939385
0.17026654411764705,0.766287487073423,0.1415929203539823
0.17473378509196516,0.7466390899689762,0.14222259350003472
0.1747760832728153,0.7466390899689762,0.15625
0.17773833671399594,0.7249224405377456,0.17391304347826086
0.1778061224489796,0.7207859358841778,0.17885315649105196
0.17785149272773668,0.7207859358841778,0.1875
0.18736203090507728,0.7021716649431231,0.22875816993464052
0.19377568995889607,0.6825232678386763,0.22884219379223844
0.19383259911894274,0.6825232678386763,0.22895908225947043
0.19388954171562867,0.6825232678386763,0.22932579120613472
0.1939465177784308,0.6825232678386763,0.22959000513167935
0.19400352733686066,0.6825232678386763,0.22966259048112284
0.19406057042046457,0.6825232678386763,0.22971205845276127
0.19411764705882353,0.6825232678386763,0.22972902244035115
0.1941747572815534,0.6825232678386763,0.22982485793297394
0.19423190111830488,0.6825232678386763,0.23003194888178913
0.20968303726924417,0.6225439503619442,0.2390395018649393
0.2097560975609756,0.6225439503619442,0.23919617723790587
0.2095536959553696,0.6215098241985523,0.25
0.20991966468739084,0.6215098241985523,0.2506705789748066
0.20999301187980432,0.6215098241985523,0.25117453125073247
0.21013986013986014,0.6215098241985523,0.2518196774686179
0.2098635886673662,0.6204756980351603,0.25232528598489823
0.20958712386284115,0.6194415718717684,0.25301012004241913
0.20966048302415122,0.6194415718717684,0.2533333333333333
0.21371927042030134,0.5573940020682523,0.2549643083835277
0.2138040460134867,0.5573940020682523,0.25829434358514247
0.21388888888888888,0.5573940020682523,0.2632265927092552
0.21397379912663755,0.5573940020682523,0.26582278481012656
0.2160676532769556,0.5284384694932782,0.27273555013801803
0.2161590524534687,0.5284384694932782,0.28027921998890704
0.21625052898857386,0.5284384694932782,0.28518940871661835
0.21634208298052499,0.5284384694932782,0.28703703703703703
0.22020018198362148,0.500517063081696,0.287068617524994
0.22030040964952208,0.500517063081696,0.288
0.2226680040120361,0.4591520165460186,0.3567251461988304
0.23296447291788003,0.4136504653567735,0.37333333333333335
0.23954372623574144,0.390899689762151,0.40425531914893614
0.2383838383838384,0.36608066184074456,0.45454545454545453
0.24303987960872836,0.3340227507755946,0.46945507612113113
0.24246987951807228,0.3329886246122027,0.47986250713419665
0.2426525998492841,0.3329886246122027,0.491698527752168
0.24283559577677225,0.3329886246122027,0.5
0.24244712990936557,0.33195449844881075,0.5111111111111111
0.2444794952681388,0.32057911065149947,0.5205479452054794
0.24691358024691357,0.2688728024819028,0.521724220614229
0.24714828897338403,0.2688728024819028,0.5513196480938416
0.25830258302583026,0.14477766287487073,0.5528650692096139
0.25693160813308685,0.1437435367114788,0.5549034039373301
0.2574074074074074,0.1437435367114788,0.5552453757258966
0.25788497217068646,0.1437435367114788,0.5555555555555555
0.2765957446808511,0.10754912099276112,0.5621619864030989
0.2773333333333333,0.10754912099276112,0.5675675675675675
0.2716049382716049,0.06825232678386763,0.6218487394957983
0.2736842105263158,0.02688728024819028,0.6232390328571524
0.26595744680851063,0.025853154084798345,0.6243040739922089
0.26881720430107525,0.025853154084798345,0.6264014652722659
0.2717391304347826,0.025853154084798345,0.6268656716417911
0.2857142857142857,0.0062047569803516025,0.6662366769357774
0.3,0.0062047569803516025,0.7142857142857143
0.46153846153846156,0.0062047569803516025,0.714799235462727
0.4166666666666667,0.005170630816959669,0.7222222222222222
1.0,0.0,1.0
